# porosity = first row, size = first column
1.439764487544880067e-01 1.978976953470623912e-01 1.858645886491037125e-01 1.741825664321022260e-01 1.628582887960970393e-01 1.518979509268134631e-01 1.413072241311280619e-01 1.310912044221298478e-01 1.212545100177501722e-01 1.118012521547661897e-01 1.027349159437462855e-01 9.405850189786901794e-02 8.577438950691032571e-02 7.788440471397739540e-02 7.038978375288838796e-02 6.329119106063507694e-02 5.658863803216690469e-02 5.028155427538270883e-02 4.436874414097091712e-02 3.884837852971620431e-02 3.371799609366898931e-02 2.897452280639913058e-02 2.461421240508022620e-02 2.063273799416615734e-02 1.702514576127519760e-02 1.378587484938966976e-02 1.090877826585568387e-02 8.387186872825712347e-03 6.213855864818682712e-03 4.381049555609921493e-03 2.880573208506953878e-03 1.703783065797203136e-03 1.381897138789168512e-03 1.094628781104141487e-03 8.416281141806640281e-04 6.225452424500439383e-04 4.370204197429547899e-04 2.846914314293309020e-04 1.651962577270336659e-04 7.816474183732654538e-05 2.322435062285166851e-05
1.499268432786045602e-01 2.132178569973529891e-01 2.002942825680767425e-01 1.877396557955369749e-01 1.755624989951894421e-01 1.637706719545458101e-01 1.523713346801624513e-01 1.413709322071951546e-01 1.307752673248469000e-01 1.205894989753785590e-01 1.108180237307643257e-01 1.014646349533005198e-01 9.253237556313134715e-02 8.402363337769595819e-02 7.594009861246509008e-02 6.828277577631643169e-02 6.105193406804019368e-02 5.424716769839618702e-02 4.786736018052425989e-02 4.191068997224217663e-02 3.637462518969988845e-02 3.125595819566284739e-02 2.655073993527882342e-02 2.225437762329558061e-02 1.836158637347552747e-02 1.486641604079121624e-02 1.176226365468474241e-02 9.041946258476020459e-03 6.697642678846742886e-03 4.720982157796019610e-03 3.103080337957829071e-03 1.834550692212476904e-03 1.487657369173478114e-03 1.178117541058079209e-03 9.055503201643110532e-04 6.695745830068099667e-04 4.697985159320429145e-04 3.058274509983832765e-04 1.772668437924307633e-04 8.371326040354249570e-05 2.476062010194178683e-05
1.561231613221504277e-01 2.290958547578668680e-01 2.152744384771040353e-01 2.018356411775007464e-01 1.887902265109696331e-01 1.761482018478987277e-01 1.639187526127703354e-01 1.521102057882582348e-01 1.407300727555029773e-01 1.297850565218339747e-01 1.192809084277616366e-01 1.092226290771207003e-01 9.961428435512398316e-02 9.045914166510959920e-02 8.175960480072536063e-02 7.351728111632865881e-02 6.573287800224103528e-02 5.840632389297747973e-02 5.153671065196241408e-02 4.512231172535386553e-02 3.916059554525341824e-02 3.364825892029717214e-02 2.858116532869552778e-02 2.395445893154501266e-02 1.976251304155873106e-02 1.599896081168776518e-02 1.265671605894525681e-02 9.728047538236066910e-03 7.204520026194163006e-03 5.077088413524286428e-03 3.336137325359438046e-03 1.971493488993256854e-03 1.598404260664810367e-03 1.265536432381996791e-03 9.724761293170983752e-04 7.188093609785186104e-04 5.041101724780804256e-04 3.279495882201448613e-04 1.898985374807712380e-04 8.951826364940979150e-05 2.636704719567620030e-05
1.625755666443794156e-01 2.454274815941491772e-01 2.307130865219305660e-01 2.163906015213453160e-01 2.024732855962472211e-01 1.889735392252404611e-01 1.759028863900084505e-01 1.632718673857300185e-01 1.510901114247263921e-01 1.393663056425788471e-01 1.281080308564293557e-01 1.173219459924907393e-01 1.070135989025897821e-01 9.718755295472657207e-02 8.784731858065145116e-02 7.899543558064414661e-02 7.063336327490017663e-02 6.276162192652483263e-02 5.537972513342543507e-02 4.848623320598695330e-02 4.207875234366598161e-02 3.615399206003440391e-02 3.070770542875925560e-02 2.573481820185839070e-02 2.122938460274363670e-02 1.718462410012661784e-02 1.359295119332551427e-02 1.044606095503685869e-02 7.734865371751767013e-03 5.449602652118530621e-03 3.579877775062087833e-03 2.114679277687763793e-03 1.714190144965809307e-03 1.356924735432644708e-03 1.042434382177874702e-03 7.702698811576296845e-04 5.399691218571399994e-04 3.510665331793569235e-04 2.030963369330196196e-04 9.558220342294350934e-05 2.804447975991804958e-05
1.692946430619778897e-01 2.620903605242342893e-01 2.465010338980724580e-01 2.313075100583492916e-01 2.165259634986743120e-01 2.021716391404460855e-01 1.882587806505855166e-01 1.748005202768335709e-01 1.618089609805535845e-01 1.492951268653222030e-01 1.372687875602414120e-01 1.257386692149665974e-01 1.147121993931866507e-01 1.041956509772765799e-01 9.419407364638539282e-02 8.471133424310703375e-02 7.575002293982729951e-02 6.731159501921255006e-02 5.939630973058659252e-02 5.200327416489843729e-02 4.513046066458308025e-02 3.877478357417647736e-02 3.293203482122872283e-02 2.759703079034404871e-02 2.276358698914551087e-02 1.842455583338638986e-02 1.457187304143979165e-02 1.119665622706945279e-02 8.289146079887977150e-03 5.838827897761435931e-03 3.834481314310613821e-03 2.264202018383657325e-03 1.835087710056226709e-03 1.452337553220184449e-03 1.115465425560372044e-03 8.239845961213944792e-04 5.773944500997156993e-04 3.751902093506487594e-04 2.168669748093232620e-04 1.019082618292495258e-04 2.979394760615115091e-05
1.762914118095947891e-01 2.789618170276738640e-01 2.625221587455623951e-01 2.464790420442674324e-01 2.308508019911297560e-01 2.156551379752265074e-01 2.009089415962863889e-01 1.866280965041128004e-01 1.728274354403723512e-01 1.595206591409326358e-01 1.467200903026899261e-01 1.344368672407769694e-01 1.226806885191462915e-01 1.114599183078229250e-01 1.007815193885709393e-01 9.065107808900836617e-02 8.107271333810807390e-02 7.204919080956212474e-02 6.358185735085553070e-02 5.567070962519892613e-02 4.831438987507180594e-02 4.151027838415914661e-02 3.525442710241319388e-02 2.954173354914488639e-02 2.436591612550351171e-02 1.971956614770335042e-02 1.559421419658664661e-02 1.198044029192911822e-02 8.867823985266882342e-03 6.245086877265841087e-03 4.100151168198018677e-03 2.420173756497296519e-03 1.961185381164449668e-03 1.551842584082286335e-03 1.191619588045254516e-03 8.799895334076673946e-04 6.164104425726863595e-04 4.003359369314038073e-04 2.312190564033454103e-04 1.085004601037626876e-04 3.161669521037748301e-05
1.835773496178634834e-01 2.959952170675579364e-01 2.787146047779724967e-01 2.618335786435732060e-01 2.453714265004138806e-01 2.293470932208282187e-01 2.137789987655167867e-01 1.986849218982101317e-01 1.840818255743097709e-01 1.699857633189483241e-01 1.564115298519694608e-01 1.433727637871491378e-01 1.308816151148214091e-01 1.189488218698591532e-01 1.075835785264987049e-01 9.679353842375089390e-02 8.658468992403810238e-02 7.696147212550991101e-02 6.792668565697293492e-02 5.948155862586231024e-02 5.162573499067194677e-02 4.435736671187866242e-02 3.767304924728383936e-02 3.156800398791415052e-02 2.603606129023667420e-02 2.106972091968738886e-02 1.666023450865716099e-02 1.279773991119961991e-02 9.471212555917367382e-03 6.668634654411284383e-03 4.377067875650755141e-03 2.582703853282418242e-03 2.092571424121829338e-03 1.655509416586205739e-03 1.270949786196253449e-03 9.383232618043478622e-04 6.570438798905518622e-04 4.265208062682043300e-04 2.461623810999577088e-04 1.153634137968247945e-04 3.351413565212096310e-05
1.911644075385702246e-01 3.132045310873711186e-01 2.950828170626145219e-01 2.773639816232501554e-01 2.600688281346414943e-01 2.432178417316260277e-01 2.268309292606454641e-01 2.109273225956143638e-01 1.955255923749510405e-01 1.806434679401897891e-01 1.662976517599928927e-01 1.525038136492800900e-01 1.392762456177398800e-01 1.266279219471370676e-01 1.145702666600253300e-01 1.031131259085871915e-01 9.226455099883658362e-02 8.203091650959042080e-02 7.241677017916109405e-02 6.342488054780028028e-02 5.505619962902633807e-02 4.730997031061318775e-02 4.018362312381961593e-02 3.367297735556416816e-02 2.777222217783026359e-02 2.247398562239979330e-02 1.776942356186186206e-02 1.364837230631203713e-02 1.009930954689113904e-02 7.109546815798946200e-03 4.665321661671269042e-03 2.751862652939557775e-03 2.229306887478480371e-03 1.763388933161426234e-03 1.353496869993385315e-03 9.990169780424514208e-04 6.993172007842980145e-04 4.537598580889156547e-04 2.617058962041164411e-04 1.225014948535080631e-04 3.548766596291515207e-05
1.990650305478458004e-01 3.305937626958742048e-01 3.116322547584913782e-01 2.930757988378336343e-01 2.749469867954609792e-01 2.572679497404455340e-01 2.400603271569857200e-01 2.233451511717540472e-01 2.071427767368435868e-01 1.914727421242501670e-01 1.763535358818748011e-01 1.618026304894975564e-01 1.478362396073757412e-01 1.344692214275956532e-01 1.217149885634861567e-01 1.095853807293013654e-01 9.809046188948584988e-02 8.723853012498970771e-02 7.703599578944120285e-02 6.748733203045662044e-02 5.859502716708332032e-02 5.035964514692950478e-02 4.277971167752225162e-02 3.585191469116195961e-02 2.957104815447079288e-02 2.393010174104124796e-02 1.892034163593188031e-02 1.453148609142708436e-02 1.075166062023655798e-02 7.567617086468360690e-03 4.964842586655448739e-03 2.927642404665920829e-03 2.371393439737876606e-03 1.875488338185925469e-03 1.439270713890536402e-03 1.062081081145681630e-03 7.432397902720065024e-04 4.820604623455587863e-04 2.778546459645542125e-04 1.299175507554025570e-04 3.753835531735082414e-05
2.072921779595370828e-01 3.480875597263653476e-01 3.283163832435532226e-01 3.089412759726306024e-01 2.899898507895951050e-01 2.714884492616395639e-01 2.534621854801236696e-01 2.359349911739764549e-01 2.189297955582575339e-01 2.024684953121223818e-01 1.865717388486650419e-01 1.712591454666082258e-01 1.565489201647723982e-01 1.424579276204366030e-01 1.290015419213972059e-01 1.161934910176375402e-01 1.040457424629623456e-01 9.256844808917674694e-02 8.176980184847525146e-02 7.165597707735826827e-02 6.223106885367502006e-02 5.349706676996996563e-02 4.545376246661045339e-02 3.809887866609242002e-02 3.142802891539381305e-02 2.543477092125207700e-02 2.011068597638476091e-02 1.544555387941412387e-02 1.142731642974808941e-02 8.042302042677182405e-03 5.275353212375844328e-03 3.109923938246573864e-03 2.518745702274436706e-03 1.991748969623101211e-03 1.528232883488611291e-03 1.127492020732304015e-03 7.887985396021748516e-04 5.114164120618912247e-04 2.946065201771232633e-04 1.376114440936052812e-04 3.966658738744484553e-05
2.158593446822416884e-01 3.654198798228860956e-01 3.449223868622662281e-01 3.247981000652938044e-01 3.050787589348321061e-01 2.857957341546328855e-01 2.669794073662901113e-01 2.486589294628521740e-01 2.308619405486473930e-01 2.136146622007970008e-01 1.969414874063892262e-01 1.808653652530886891e-01 1.654074269694734978e-01 1.505871803256823016e-01 1.364223868363414194e-01 1.229290478272542231e-01 1.101211872442384859e-01 9.801091439353691592e-02 8.660826579150665561e-02 7.592115157897970368e-02 6.595525112283949498e-02 5.671404455636337716e-02 4.819862762034664294e-02 4.040786329700622737e-02 3.333829579202272908e-02 2.698419364212055471e-02 2.133760646896294341e-02 1.638854452435469303e-02 1.212490846784915373e-02 8.532743142885495721e-03 5.596362874899331492e-03 3.298462445009688222e-03 2.671177812581032682e-03 2.112033823435072871e-03 1.620285912203452269e-03 1.195183771674110948e-03 8.359515141481738305e-04 5.418035208524494845e-04 3.119495571339270506e-04 1.455788105905544711e-04 4.187174287402896047e-05
2.247805833548725263e-01 3.824349603505462492e-01 3.612694784840152495e-01 3.404579687689091028e-01 3.200332671721746736e-01 3.000281669688492081e-01 2.804753452360000954e-01 2.614069588971799640e-01 2.428545041319749576e-01 2.248484839392363432e-01 2.074177906527548410e-01 1.905899037374686189e-01 1.743902156780929857e-01 1.588421794507556828e-01 1.439671080397005587e-01 1.297841757830143494e-01 1.163102246913081395e-01 1.035599159826623289e-01 9.154550762656507579e-02 8.027693634391198929e-02 6.976169111854753357e-02 6.000485005986398723e-02 5.100891637068884904e-02 4.277397070078146207e-02 3.529757628717130474e-02 2.857479629740689031e-02 2.259825121929394387e-02 1.735827996699206358e-02 1.284286838763050963e-02 9.037886207592847609e-03 5.927225136334381660e-03 3.492908923011389406e-03 2.828417210614310017e-03 2.236135298958709557e-03 1.715277367795199105e-03 1.265049232138580572e-03 8.846279569268850887e-04 5.731790421762263197e-04 3.298613566927746871e-04 1.538106725222853580e-04 4.415206015573910729e-05
2.340705273970634381e-01 3.991252453329092731e-01 3.773367145716791105e-01 3.558800512454483034e-01 3.347907532089472449e-01 3.141042550929963872e-01 2.938557942493393305e-01 2.740799869518791843e-01 2.548108235876946903e-01 2.360816093066398502e-01 2.179243815212393298e-01 2.003701233889172983e-01 1.834480957430746628e-01 1.671857790970028568e-01 1.516085562262223241e-01 1.367395655874044935e-01 1.225993394908158340e-01 1.092059095616455255e-01 9.657460517308770476e-02 8.471801664443799618e-02 7.364596502281402224e-02 6.336555964190696000e-02 5.388101288643500075e-02 4.519384125113690143e-02 3.730278672471449425e-02 3.020383121871794696e-02 2.389026301795326573e-02 1.835284311103292307e-02 1.357972026566776728e-02 9.556672066136284380e-03 6.267244954712663033e-03 3.692863023908202029e-03 2.990143654363855864e-03 2.363804567708297204e-03 1.813020310945161369e-03 1.336953899342180037e-03 9.347368707788798053e-04 6.054864784179212964e-04 3.483114506280900928e-04 1.622942973685647240e-04 4.650482615687620081e-05
2.437444150122220488e-01 4.154601899002043908e-01 3.930972823433425134e-01 3.710414019541930508e-01 3.493304440123737864e-01 3.280021861412842910e-01 3.070943940795600180e-01 2.866445045016494109e-01 2.666896145255686634e-01 2.472661419028295282e-01 2.284093210083181780e-01 2.101534040036280859e-01 1.925309580966269862e-01 1.755729461226253341e-01 1.593083457277218451e-01 1.437640226564671775e-01 1.289642388218249225e-01 1.149307622179313593e-01 1.016824087289402434e-01 8.923507947647812966e-02 7.760155090374533382e-02 6.679153196585321806e-02 5.681147615094296610e-02 4.766478108289966958e-02 3.935169151635770773e-02 3.186937141719068528e-02 2.521197516569635699e-02 1.937081690647462356e-02 1.433430916160699162e-02 1.008821893272348474e-02 6.615806677002825445e-03 3.897946308047323984e-03 3.156047943247291404e-03 2.494796247647641622e-03 1.913326042014230118e-03 1.410759280132008013e-03 9.861823933665838249e-04 6.386651055184000732e-04 3.672662380504540676e-04 1.710153727658137693e-04 4.892686794648954047e-05
2.538181141826045817e-01 4.312532345312189985e-01 4.084141032454013942e-01 3.858420677388362252e-01 3.635789238077043461e-01 3.416671905604523607e-01 3.201494091655969765e-01 2.990676820583977324e-01 2.784633578371747409e-01 2.583769562167270162e-01 2.388476664959300333e-01 2.199136194658714571e-01 2.016111876759134058e-01 1.839750669679174333e-01 1.670380068462830048e-01 1.508305276747285428e-01 1.353806065179307960e-01 1.207135843395135133e-01 1.068518989108087347e-01 9.381486691681223400e-02 8.161854140443687566e-02 7.027566101010371269e-02 5.979536150538336536e-02 5.018339061988116856e-02 4.144194475487384538e-02 3.356975399498668411e-02 2.656213865572629174e-02 2.041122141607185081e-02 1.510585600787735933e-02 1.063191736631818006e-02 6.972462723729059772e-03 4.107867071411995530e-03 3.325887100531938270e-03 2.628912543023798846e-03 2.016039481947158683e-03 1.486349108497229303e-03 1.038882390118166807e-03 6.726617165857360237e-04 3.866958062317937795e-04 1.799608200205256899e-04 5.141527684482299410e-05
2.643081486974105387e-01 4.463469959257504449e-01 4.230921490978782895e-01 4.000795879009874101e-01 3.773475721239599734e-01 3.549361711619515303e-01 3.328872230942420130e-01 3.112441327894214238e-01 2.900512179136369162e-01 2.693530211303085675e-01 2.491934505165333547e-01 2.296156671649935421e-01 2.106610270706175125e-01 1.923691059193365360e-01 1.747773012800168391e-01 1.579205692358331414e-01 1.418311429921256250e-01 1.265384111770020970e-01 1.120686572266946790e-01 9.844486908296681826e-02 8.568657345359433075e-02 7.380973998962296612e-02 6.282648716449354409e-02 5.274523534361269528e-02 4.357051309141664330e-02 3.530297213539496798e-02 2.793946645783284416e-02 2.147322839784120835e-02 1.589380881821655239e-02 1.118738537595137528e-02 7.336945458109901674e-03 4.322447080686122808e-03 3.499509838108586478e-03 2.766028764148397139e-03 2.121061249812975467e-03 1.563646923919752036e-03 1.092781876363503168e-03 7.074400768658843609e-04 4.065793188716868792e-04 1.891215442802179761e-04 5.396809172319037888e-05
2.752317252565901762e-01 4.608370434249935421e-01 4.372204759897899695e-01 4.138054867724607622e-01 3.906378902901369576e-01 3.677632618415840327e-01 3.452265546439593491e-01 3.230725613228806470e-01 3.013460998599812313e-01 2.800923726736183061e-01 2.593566549613330885e-01 2.391843394089402941e-01 2.196202839200925294e-01 2.007082439950776953e-01 1.824904390318989322e-01 1.650068593276244333e-01 1.482948239499540244e-01 1.323886421776344358e-01 1.173192158719732758e-01 1.031139292690696208e-01 8.979634152881194042e-02 7.738610979960498792e-02 6.589871609461857294e-02 5.534559894912303990e-02 4.573393146386908747e-02 3.706663408033435830e-02 2.934239780484864529e-02 2.255588191566224032e-02 1.669761897548703231e-02 1.175431866760869026e-02 7.709088093507128481e-03 4.541594568118754657e-03 3.676842588160218056e-03 2.906085342300628906e-03 2.228344205548985543e-03 1.642617205717938206e-03 1.147855121956680140e-03 7.429829991319311568e-04 4.269070529522245522e-04 1.984933970455064430e-04 5.658460693843971837e-05
2.866067616948250740e-01 4.743471408730692840e-01 4.505282036820076330e-01 4.268529481800479308e-01 4.033679479308998062e-01 3.801227435509025865e-01 3.571686580715824899e-01 3.345574911988493660e-01 3.123411297464026015e-01 2.905706865538009720e-01 2.692962918733071698e-01 2.485672506370238954e-01 2.284315149084972796e-01 2.089359223704289614e-01 1.901259885138814054e-01 1.720454530564791695e-01 1.547358337026612518e-01 1.382360933653527801e-01 1.225820010310398334e-01 1.078057379501882185e-01 9.393554809469262246e-02 8.099549039466744094e-02 6.900503013459835522e-02 5.797919451313549022e-02 4.792829385513013019e-02 3.885793642568141637e-02 3.076902196777853843e-02 2.365796674934625421e-02 1.751656491037875338e-02 1.233233826507743741e-02 8.088716062383522962e-03 4.765241907220744630e-03 3.857836782606012017e-03 3.049050301290752961e-03 2.337867038812528695e-03 1.723246168819379809e-03 1.204093828526418310e-03 7.792862478703454707e-04 4.476772459046370967e-04 2.080761382821396635e-04 5.926520144164099232e-05
