# porosity = first row, size = first column
-1.000000000000000000e+00 0.000000000000000000e+00 3.000000000000000236e-02 6.000000000000000472e-02 9.000000000000001055e-02 1.200000000000000094e-01 1.500000000000000222e-01 1.800000000000000211e-01 2.100000000000000200e-01 2.400000000000000189e-01 2.700000000000000178e-01 3.000000000000000444e-01 3.300000000000000155e-01 3.600000000000000422e-01 3.900000000000000133e-01 4.200000000000000400e-01 4.500000000000000111e-01 4.800000000000000377e-01 5.100000000000000089e-01 5.400000000000000355e-01 5.700000000000000622e-01 6.000000000000000888e-01 6.300000000000000044e-01 6.600000000000000311e-01 6.900000000000000577e-01 7.200000000000000844e-01 7.500000000000001110e-01 7.800000000000000266e-01 8.100000000000000533e-01 8.400000000000000799e-01 8.700000000000001066e-01 9.000000000000000222e-01 9.100000000000000311e-01 9.200000000000000400e-01 9.300000000000000488e-01 9.400000000000000577e-01 9.500000000000000666e-01 9.600000000000000755e-01 9.700000000000000844e-01 9.800000000000000933e-01 9.900000000000001021e-01
1.000000000000000056e-01 1.521148538037931930e+00 1.492712298943893456e+00 1.462838460296019161e+00 1.431457763332271149e+00 1.398501719238876229e+00 1.363903770379272462e+00 1.327601390135576320e+00 1.289538035378822833e+00 1.249665805296325871e+00 1.207948380448795378e+00 1.164364303349786134e+00 1.118910838017942888e+00 1.071607499128633068e+00 1.022499975290580787e+00 9.716636239603049230e-01 9.192065548234932271e-01 8.652716903015769123e-01 8.100381872111643844e-01 7.537214035933234024e-01 6.965721128503576942e-01 6.388746689183938399e-01 5.809449286731757089e-01 5.231277521063467661e-01 4.657946644704601402e-01 4.093411381177972097e-01 3.541830483817544617e-01 3.007514247859744971e-01 2.494843554068537916e-01 2.008154597100062777e-01 1.551587769437712816e-01 1.128909105450103395e-01 9.961200607526780881e-02 8.675599039152472047e-02 7.433202434019861582e-02 6.234823098875112019e-02 5.081162871291040883e-02 3.972809196690615940e-02 2.910230404017229849e-02 1.893773742646870373e-02 9.236636240998819317e-03
1.041328943557034842e-01 1.576181093208402384e+00 1.547325814767217311e+00 1.516962329431887246e+00 1.485016446848597571e+00 1.451414483571398018e+00 1.416084626301611804e+00 1.378959034690012464e+00 1.339975810631403252e+00 1.299081942222639174e+00 1.256236176568418239e+00 1.211412719088517553e+00 1.164604981711293341e+00 1.115829609036946612e+00 1.065130477503281048e+00 1.012582509482535142e+00 9.582949364107935519e-01 9.024137204142465007e-01 8.451229974415335189e-01 7.866454160480264024e-01 7.272413946767505299e-01 6.672074249250116162e-01 6.068741185237634950e-01 5.466037942003398875e-01 4.867881651876354021e-01 4.278455987087419476e-01 3.702174733576412691e-01 3.143625865608796754e-01 2.607485107423427317e-01 2.098392303901138733e-01 1.620788618098128464e-01 1.178724470011980746e-01 1.039885444074214460e-01 9.054955869616944375e-02 7.756542315913211860e-02 6.504496294090444941e-02 5.299582656325840108e-02 4.142444208663591948e-02 3.033596395305150281e-02 1.973425478619329418e-02 9.621861437433648981e-03
1.084365968689610382e-01 1.629276062719453799e+00 1.600167004579097219e+00 1.569482021167848185e+00 1.537141254634054599e+00 1.503065187166285899e+00 1.467175892002876125e+00 1.429399165570731434e+00 1.389666721888462186e+00 1.347919112918449347e+00 1.304108793408174094e+00 1.258204023364736468e+00 1.210192843263077744e+00 1.160087309546301348e+00 1.107927865648074217e+00 1.053787399269435987e+00 9.977748315533256918e-01 9.400377876780940944e-01 8.807644302505497347e-01 8.201838776628116445e-01 7.585657674571090192e-01 6.962186793354155911e-01 6.334882342236954900e-01 5.707548549918162184e-01 5.084314607198853198e-01 4.469607202409304203e-01 3.868112795355390654e-01 3.284718139457931119e-01 2.724418448465558140e-01 2.192184451353706431e-01 1.692787466395391238e-01 1.230592284751433896e-01 1.085462322541071445e-01 9.450073307504122666e-02 8.093353754739630868e-02 6.785426618484233230e-02 5.527128738089630983e-02 4.319166870685055282e-02 3.162111429202323076e-02 2.056394602756937348e-02 1.002307862481898772e-02
1.129181668604752331e-01 1.680127957657331583e+00 1.650928564563268086e+00 1.620089507492955772e+00 1.587525002160497412e+00 1.553148964420697720e+00 1.516876711236787800e+00 1.478626832218854714e+00 1.438323576714306995e+00 1.395899831035676053e+00 1.351300462716905182e+00 1.304486152178065961e+00 1.255437907172533230e+00 1.204161346326255710e+00 1.150691538642718337e+00 1.095097409254939480e+00 1.037485650227899514e+00 9.780039046585082829e-01 9.168427502246765393e-01 8.542366326298608259e-01 7.904635291045581935e-01 7.258436691509779770e-01 6.607377458008151239e-01 5.955447547624284077e-01 5.306997775047445076e-01 4.666711722627541747e-01 4.039566254917996702e-01 3.430769333397886145e-01 2.845661274216890746e-01 2.289572661379002672e-01 1.767636191054087202e-01 1.284563298063868819e-01 1.132898949450608650e-01 9.861400456455164665e-02 8.444044453210877710e-02 7.077974131184272544e-02 5.764108453162415657e-02 4.503227405843840403e-02 3.295965385786706059e-02 2.142808537001876512e-02 1.044092543557380466e-02
1.175849554052156715e-01 1.728469729481729944e+00 1.699339345704061977e+00 1.668510753068840335e+00 1.635891713874954911e+00 1.601389285113886896e+00 1.564911316152439724e+00 1.526368566366675061e+00 1.485676904681144217e+00 1.442760558462116149e+00 1.397555383002397456e+00 1.350013167449069629e+00 1.300106071941727226e+00 1.247831449324174447e+00 1.193216942695564997e+00 1.136325284501507271e+00 1.077258836852572843e+00 1.016162938531055548e+00 9.532287160027289596e-01 8.886941263173617767e-01 8.228441731066937770e-01 7.560097911094706413e-01 6.885663965120426555e-01 6.209317540938172897e-01 5.535638656856849416e-01 4.869580809188743808e-01 4.216430068976388390e-01 3.581738176804371565e-01 2.971217818342487549e-01 2.390589940524496526e-01 1.845381740607549281e-01 1.340686088614385651e-01 1.182242158637776402e-01 1.028937796014521427e-01 8.809018961219076960e-02 7.382499672709853800e-02 6.010832071461815612e-02 4.694880275854914492e-02 3.435352501992593177e-02 2.232798406571329455e-02 1.087606256493808647e-02
1.224446173903142865e-01 1.774064454454979289e+00 1.745157746703489554e+00 1.714500177286844895e+00 1.681992825799343727e+00 1.647535489040115708e+00 1.611028165600067119e+00 1.572373069218500508e+00 1.531476976579261073e+00 1.488254551246606772e+00 1.442631646542029467e+00 1.394549642075311624e+00 1.343970406466206802e+00 1.290881178659181172e+00 1.235300093037371427e+00 1.177281502037162975e+00 1.116920949440954658e+00 1.054359118422257824e+00 9.897851706359389601e-01 9.234383565191921495e-01 8.556087362866535706e-01 7.866365441617600984e-01 7.169109349190059266e-01 6.468682134409304840e-01 5.769897154671409512e-01 5.077989585480384704e-01 4.398571954859842315e-01 3.737563865559417886e-01 3.101078810402946306e-01 2.495260558858849453e-01 1.926066232591154004e-01 1.399007130270609189e-01 1.233537311026684374e-01 1.073443796251959959e-01 9.188678016693414830e-02 7.699363349330863582e-02 6.267611940516745750e-02 4.894383493711020050e-02 3.580471448226785203e-02 2.326499258490580258e-02 1.132917430232576426e-02
1.275051240713013234e-01 1.816696818570137317e+00 1.788163181658346312e+00 1.757832881078150944e+00 1.725600038686824655e+00 1.691356801966564349e+00 1.654994842600045812e+00 1.616407342704654360e+00 1.575491377672195048e+00 1.532151143023929407e+00 1.486301488644627522e+00 1.437872296735099642e+00 1.386813639939564524e+00 1.333101037496943642e+00 1.276741160395104213e+00 1.217777807977898918e+00 1.156297241703926781e+00 1.092432921966327575e+00 1.026369315100875035e+00 9.583443766944571562e-01 8.886507505681762176e-01 8.176358294437727769e-01 7.457010274029710617e-01 6.733002772991613094e-01 6.009382357528536556e-01 5.291673049684143537e-01 4.585830485202314066e-01 3.898165344571210555e-01 3.235221606215162859e-01 2.603600583479254160e-01 2.009727195753814866e-01 1.459570883054174539e-01 1.286828489448544610e-01 1.119700477430029956e-01 9.583418768132034860e-02 8.028925800343557351e-02 6.534763177112051791e-02 5.101999460062202341e-02 3.731525348448069129e-02 2.424049971569647993e-02 1.180096819313460575e-02
1.327747761472768684e-01 1.856168860856933112e+00 1.828151449410932772e+00 1.798299385084068502e+00 1.766499599304261148e+00 1.732636264626759459e+00 1.696592390669468209e+00 1.658251522460269189e+00 1.617500343656922857e+00 1.574231778997814191e+00 1.528348768655397594e+00 1.479768576127609370e+00 1.428428109082058528e+00 1.374289562226783445e+00 1.317346451003953867e+00 1.257629875926306706e+00 1.195214531250054391e+00 1.130224036442692759e+00 1.062835458305626979e+00 9.932824958895850598e-01 9.218576411251883096e-01 8.489128225498424607e-01 7.748595195558736215e-01 7.001677823132071987e-01 6.253648626799677146e-01 5.510322912899728864e-01 4.778011834200815433e-01 4.063439110491772754e-01 3.373609360589068795e-01 2.715617803331326630e-01 2.096397905371142067e-01 1.522420185795411995e-01 1.342158672026834421e-01 1.167749717160159462e-01 9.993636973847726257e-02 8.371549029301217359e-02 6.812604506302748220e-02 5.317994972587222063e-02 3.888722214251989773e-02 2.525593629232412984e-02 1.229217811377123805e-02
1.382622173764655737e-01 1.892305812633759077e+00 1.864938484605572766e+00 1.835707621387499877e+00 1.804492814774217635e+00 1.771170071289980719e+00 1.735613192488545842e+00 1.697695637254742707e+00 1.657293024346616406e+00 1.614286240492792457e+00 1.568565148133524545e+00 1.520033177761055621e+00 1.468612923632696132e+00 1.414251563151017965e+00 1.356927676693147067e+00 1.296657671670549572e+00 1.233502467349549825e+00 1.167573252907015524e+00 1.099037034075990293e+00 1.028120379527903472e+00 9.551125782414013887e-01 8.803671978941253196e-01 8.043031247220092661e-01 7.274043640620003748e-01 6.502193074188598043e-01 5.733582468029425616e-01 4.974884824837996211e-01 4.233255274980392557e-01 3.516188236609067430e-01 2.831310290208133296e-01 2.186106916254883514e-01 1.587596105784776501e-01 1.399569803401584656e-01 1.217632895069853394e-01 1.041972734233339859e-01 8.727596628247667743e-02 7.101458286451718671e-02 5.542641999941538833e-02 4.052275105846488840e-02 2.631277602770682247e-02 1.280356334318688907e-02
